---------------------------------------------------- beginning of /proc/kmsg
U 01-01 00:06:36.930 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:36.930 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:36.930 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:37.404 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 12 satellites
U 01-01 00:06:37.503 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_BIT_DEPTH
U 01-01 00:06:37.503 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_BIT_DEPTH
U 01-01 00:06:37.503 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:37.504 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_ENABLED
U 01-01 00:06:37.505 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_ENABLED
U 01-01 00:06:37.540 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:37.541 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_CAPTURE_GET_MODE
U 01-01 00:06:37.541 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_CTRL_CAPTURE_GET_MODE
U 01-01 00:06:37.580 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:37.582 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_TIMELAPSE_GET_PARAM
U 01-01 00:06:37.585 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_CTRL_TIMELAPSE_GET_PARAM
U 01-01 00:06:37.604 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:37.620 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:37.621 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GPS_MODE_GET_PARAM
U 01-01 00:06:37.621 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_CTRL_GPS_MODE_GET_PARAM
U 01-01 00:06:37.660 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:37.661 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_AUTO_MODE_GET_PARAM
U 01-01 00:06:37.661 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_CTRL_AUTO_MODE_GET_PARAM
U 01-01 00:06:37.700 I pomp_comm_c (civetitf-155/civetitf-229)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:38.005 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:38.205 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 11 satellites
U 01-01 00:06:38.807 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:38.984 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 12 satellites
U 01-01 00:06:39.384 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 11 satellites
U 01-01 00:06:39.585 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 12 satellites
U 01-01 00:06:39.786 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:39.987 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:40.589 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 11 satellites
U 01-01 00:06:40.900 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:40.901 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:40.903 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:40.903 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:40.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:40.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:40.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:41.165 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 10 satellites
U 01-01 00:06:41.591 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 11 satellites
U 01-01 00:06:41.791 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 12 satellites
U 01-01 00:06:42.192 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:43.596 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:43.973 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:06:44.397 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 16 satellites
U 01-01 00:06:44.598 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:44.798 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:06:44.901 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:44.902 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:44.903 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:44.904 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:44.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:44.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:44.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:45.199 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:45.601 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:45.801 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:46.202 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:46.403 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 12 satellites
U 01-01 00:06:46.603 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:46.779 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 12 satellites
U 01-01 00:06:48.904 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:48.905 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:48.907 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:48.907 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:48.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:48.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:48.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:49.209 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:49.586 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 12 satellites
U 01-01 00:06:49.987 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:50.388 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 11 satellites
U 01-01 00:06:50.588 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 12 satellites
U 01-01 00:06:50.765 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 11 satellites
U 01-01 00:06:51.191 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:51.391 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:52.594 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 12 satellites
U 01-01 00:06:52.907 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:52.908 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:52.910 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:52.910 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:52.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:52.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:52.940 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:52.995 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:53.397 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:53.998 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:55.177 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:55.377 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:06:56.003 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:56.204 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:56.805 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:06:56.909 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:56.909 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:56.911 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:56.911 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:56.950 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:56.950 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:56.950 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:57.006 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:57.207 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:57.607 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:57.783 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:57.918 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:57.919 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:57.921 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:57.921 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:57.960 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:57.960 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:57.961 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:58.009 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:06:58.210 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:58.386 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:06:58.586 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:06:59.212 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:07:00.215 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 16 satellites
U 01-01 00:07:01.392 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:07:01.920 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:01.922 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:01.923 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:01.923 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:01.923 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:01.924 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:01.960 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:01.994 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 16 satellites
U 01-01 00:07:02.222 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:07:02.595 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:02.996 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 17 satellites
U 01-01 00:07:03.196 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 16 satellites
U 01-01 00:07:03.397 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:04.903 I colibry     (sensors_ir-302/thread_main-322) : bias file saved: '/data/IR_static_bias.conf'
U 01-01 00:07:05.629 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:07:05.927 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:05.929 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:05.930 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:05.930 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:05.971 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:05.971 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:05.971 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:06.144 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:06.144 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:06.147 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:06.147 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:06.180 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:06.180 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:06.180 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:07.279 I colibry     (sensors_main-154/thread_main-165): bias file saved: '/data/Main_static_bias.conf'
U 01-01 00:07:10.145 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:10.146 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:10.147 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:10.147 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:10.178 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_SET_MEDIA_FOLDER
U 01-01 00:07:10.178 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:10.178 I PLRM_imaging(palermo-153/MainLoop-237)       : Change folder name to 'EB-03-07560_0004'
U 01-01 00:07:10.178 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:10.178 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:10.210 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:12.197 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:14.149 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:14.150 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:14.152 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:14.152 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:14.190 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:14.190 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:14.190 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:16.005 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:07:18.156 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:18.157 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:18.159 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:18.159 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:18.186 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:18.190 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:18.190 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:18.190 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:18.387 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:07:20.015 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:20.391 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:07:20.618 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:20.793 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:07:21.193 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 16 satellites
U 01-01 00:07:21.393 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:07:21.595 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:22.159 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:22.160 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:22.162 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:22.162 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:22.196 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:07:22.200 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:22.200 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:22.200 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:22.397 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:07:22.573 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:23.198 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:07:23.600 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:23.977 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:07:24.202 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:07:24.603 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:07:25.005 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:26.161 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:26.162 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:26.163 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:26.163 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:26.200 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:26.200 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:26.200 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:27.185 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 15 satellites
U 01-01 00:07:27.385 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:28.388 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 12 satellites
U 01-01 00:07:28.588 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 13 satellites
U 01-01 00:07:29.792 I colibry     (sensors_ir-302/thread_main-322) : GPS fix with 14 satellites
U 01-01 00:07:30.166 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:30.168 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:30.170 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:30.170 I pomp_comm_s (palermo-153/MainLoop-237)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:30.210 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:30.210 I pomp_comm_c (sicilia_epic-130/client_pomp-140): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
